fecha_hecho,cod_depto,departamento,cod_muni,municipio,cantidad,fuente,url_dataset,tipo_ciclo,sub_fuente
2020-01-07T00:00:00.000,76,VALLE DEL CAUCA,76109,BUENAVENTURA,1,Policía Nacional SIEDCO — Hurto a Personas,https://www.datos.gov.co/resource/4rxi-8m8d.json,HURTO,Hurto a Personas
2020-01-07T00:00:00.000,76,VALLE DEL CAUCA,76834,TULUA,2,Policía Nacional SIEDCO — Hurto a Personas,https://www.datos.gov.co/resource/4rxi-8m8d.json,HURTO,Hurto a Personas
2020-01-07T00:00:00.000,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,1,Policía Nacional SIEDCO — Hurto a Personas,https://www.datos.gov.co/resource/4rxi-8m8d.json,HURTO,Hurto a Personas
2020-01-07T00:00:00.000,76,VALLE DEL CAUCA,76130,CANDELARIA,1,Policía Nacional SIEDCO — Hurto a Personas,https://www.datos.gov.co/resource/4rxi-8m8d.json,HURTO,Hurto a Personas
2020-01-07T00:00:00.000,76,VALLE DEL CAUCA,76895,ZARZAL,1,Policía Nacional SIEDCO — Hurto a Personas,https://www.datos.gov.co/resource/4rxi-8m8d.json,HURTO,Hurto a Personas
2020-01-07T00:00:00.000,76,VALLE DEL CAUCA,76233,DAGUA,1,Policía Nacional SIEDCO — Hurto a Personas,https://www.datos.gov.co/resource/4rxi-8m8d.json,HURTO,Hurto a Personas
2020-01-07T00:00:00.000,76,VALLE DEL CAUCA,76520,PALMIRA,6,Policía Nacional SIEDCO — Hurto a Personas,https://www.datos.gov.co/resource/4rxi-8m8d.json,HURTO,Hurto a Personas
2020-01-07T00:00:00.000,76,VALLE DEL CAUCA,76364,JAMUNDI,3,Policía Nacional SIEDCO — Hurto a Personas,https://www.datos.gov.co/resource/4rxi-8m8d.json,HURTO,Hurto a Personas
2020-01-07T00:00:00.000,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,1,Policía Nacional SIEDCO — Hurto a Personas,https://www.datos.gov.co/resource/4rxi-8m8d.json,HURTO,Hurto a Personas
2020-01-08T00:00:00.000,76,VALLE DEL CAUCA,76001,CALI,72,Policía Nacional SIEDCO — Hurto a Personas,https://www.datos.gov.co/resource/4rxi-8m8d.json,HURTO,Hurto a Personas
2020-01-08T00:00:00.000,76,VALLE DEL CAUCA,76036,ANDALUCIA,1,Policía Nacional SIEDCO — Hurto a Personas,https://www.datos.gov.co/resource/4rxi-8m8d.json,HURTO,Hurto a Personas
2020-01-08T00:00:00.000,76,VALLE DEL CAUCA,76109,BUENAVENTURA,1,Policía Nacional SIEDCO — Hurto a Personas,https://www.datos.gov.co/resource/4rxi-8m8d.json,HURTO,Hurto a Personas
2020-01-08T00:00:00.000,76,VALLE DEL CAUCA,76130,CANDELARIA,1,Policía Nacional SIEDCO — Hurto a Personas,https://www.datos.gov.co/resource/4rxi-8m8d.json,HURTO,Hurto a Personas
2020-01-08T00:00:00.000,76,VALLE DEL CAUCA,76520,PALMIRA,7,Policía Nacional SIEDCO — Hurto a Personas,https://www.datos.gov.co/resource/4rxi-8m8d.json,HURTO,Hurto a Personas
2020-01-08T00:00:00.000,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,1,Policía Nacional SIEDCO — Hurto a Personas,https://www.datos.gov.co/resource/4rxi-8m8d.json,HURTO,Hurto a Personas
